gadfly	N. animal-biting fly; an irritating person. Like a gad¬fly, he irritated all the guests at the hotel; within forty-eight hours, everyone regarded him as an annoying busybody.
gaffe<br social blunder. According to Miss Manners, to call your husband by your lover's name is worse than a mere gaffe; it is a tactical mistake.	
Word List 21	gainsay-gory
gainsay<br deny. She was too honest to gainsay the truth of the report.	
gait	N. manner of walking or running; speed. The lame man walked with an uneven gait.
galaxy	N. large, isolated system of stars, such as the Milky Way; any collection of brilliant personalities. Science fiction stories speculate about the possible existence of life in other galaxies. The deaths of such famous actors as John Candy and George Burns tells us that the galaxy of Holly¬wood superstars is rapidly disappearing.
gale	N. >Bale plays like a blow of gale down the flank
gall<br >Bile	
galleon	N. large sailing ship. The Spaniards pinned their hopes on the galleon, the large warship; the British, on the smaller and faster pinnace.
galvanize	V. stimulate by shock; stir up; revitalize. News that the prince was almost at their door galvanized the ugly stepsisters into a frenzy of combing and primping.
gambit<br opening in chess in which a piece is sacrificed. The player was afraid to accept his opponent's gambit because he feared a trap which as yet he could not see.	
gamely	ADV. bravely; with spirit. Because he had fought gamely against a much superior boxer, the crowd gave him a standing ovation when he left the arena.
gamut	N. entire range. In this performance, the leading lady was able to demonstrate the complete gamut of her acting ability.
gape	V. open widely; stare open-mouthed. The huge pit gaped before him; if he stumbled, he would fall in. Slack¬jawed in wonder, Huck gaped at the huge stalactites hang¬ing down from the ceiling of the limestone cavern.
garbled<br >Mutter	
gargantuan	ADJ. huge; enormous. The gargantuan wrestler was terrified of mice.
garish<br >Garish people garnish dishes	
garner	V. gather; store up. She hoped to garner the world's literature in one library.
garnish<br decorate. Parsley was used to garnish the boiled potato. also N.	
garrulous	ADJ. loquacious; wordy; talkative. My Uncle Henry can out-talk any three people I know. He is the most garrulous person in Cayuga County. garrulity, N.
gauche<br clumsy; coarse and uncouth. Compared to the sophisticated young ladies in their elegant gowns, tomboyish Jo felt gauche and out of place.	
gaudy	ADJ. flashy; showy. The newest Trump skyscraper is typically gaudy, covered in gilded panels that gleam in the sun.
gaunt<br lean and angular; barren. His once round face looked surprisingly gaunt after he had lost weight.	
gavel	N. >By the hit of gavel the president galvanized the team
gawk	V. stare foolishly; look in open-mouthed awe. The country boy gawked at the skyscrapers and neon lights of the big city.
genealogy<br />Gene	N. record of descent; lineage. He was proud of his genealogy and constantly referred to the achievements of his ancestors.
generality	N. vague statement. This report is filled with generalities; be more specific in your statements.
generate	V. cause; produce; create. In his first days in office, President Clinton managed to generate a new mood of optimism; we just hoped he could generate some new jobs.
generic	ADJ. characteristic of an entire class or species. Sue knew so many computer programmers who spent their spare time playing fantasy games that she began to think that playing Dungeons & Dragons was a generic trait.
genesis	N. beginning; origin. Tracing the genesis of a fam¬ily is the theme of Roots.
geniality	N. cheerfulness; kindliness; sympathy. This restaurant is famous and popular because of the geniality of the proprietor who tries to make everyone happy.
genre	N. particular variety of art or literature. Both a short story writer and a poet, Langston Hughes proved himself equally skilled in either genre.
genteel	ADJ. well-bred; elegant. We are looking for a man with a genteel appearance who can inspire confidence by his cultivated manner.
gentility	N. those of gentle birth; refinement. Her family was proud of its gentility and elegance.
gentry	N. people of standing; class of people just below nobility. The local gentry did not welcome the visits of the summer tourists and tried to ignore their presence in the community.
germane to<br >English is germane to Germane	
germinal<br pertaining to a germ; creative. Such an idea is germinal, I am certain that it will influence thinkers and philosophers for many generations.	
germinate	V. cause to sprout; sprout. After the seeds ger¬minate and develop their permanent leaves, the plants may be removed from the cold frames and transplanted to the garden.
gesticulation	N. motion; gesture. Operatic performers are trained to make exaggerated gesticulations because of the large auditoriums in which they appear.
ghastly	ADJ. horrible. The murdered man was a ghastly sight.
gibberish<br nonsense; babbling. Did you hear that fool boy spouting gibberish about monsters from outer space? gibber,V.	
gibe	V. mock. As you gibe at their superstitious beliefs, do you realize that you, too, are guilty of similarly foolish thoughts?
giddy	ADJ. light-hearted; dizzy. He felt his giddy youth was past.
gingerly	ADV. >Gingerly stole the ginger
girth	N. >Mirth in measuring the girth
gist<br essence. She was asked to give the gist of the essay in two sentences.	
glacial	ADJ. like a glacier; extremely cold. Never a warm person, when offended John could seem positively glacial.
glaring	ADJ. highly conspicuous; harshly bright. Glaring spelling or grammatical errors in your resume will unfavor¬ably impress potential employers.
glaze	V. cover with a thin and shiny surface. The freezing rain glazed the streets and made driving hazardous. also N.
glib	ADJ. fluent; facile; slick. Keeping up a steady patter to entertain his customers, the kitchen gadget salesman was a glib speaker, never at a loss for a word.
glimmer	V. shine erratically; twinkle. In the darkness of the cavern, the glowworms hanging from the cavern roof glim¬mered like distant stars,
gloat	V. express evil satisfaction; view malevolently. As you gloat over your ill-gotten wealth, do you think of the many victims you have defrauded?
glossary	N. brief explanation of words used in the text. I have found the glossary in this book very useful; it has elim¬inated many trips to the dictionary.
gloss over<br explain away. No matter how hard he tried to talk around the issue, President Bush could not gloss over the fact that he had raised taxes after all.	
glossy	ADJ. smooth and shining. I want this photograph printed on glossy paper, not matte.
glower<br scowl. The angry boy glowered at his father.	
glut	V. overstock; fill to excess. The many manufacturers glutted the market and could not find purchasers for the excess articles they had produced. also N.
glutton<br someone who eats too much. When Mother saw that Bobby had eaten all the cookies, she called him a little glutton. gluttonous,ADJ.	
gnarled	ADJ. twisted. The gnarled oak tree had been a landmark for years and was mentioned in several deeds.
gnome	N. dwarf; underground spirit. In medieval mythol¬ogy, gnomes were the special guardians and inhabitants of subterranean mines.
goad<br urge on. He was goaded by his friends until he yielded to their wishes. also N.	
gorge	N. small, steep-walled canyon. The white-water raft¬ing guide warned us about the rapids farther downstream, where the river cut through a narrow gorge.
gory	ADJ. bloody. The audience shuddered as they lis¬tened to the details of the gory massacre.
Word List 22	gouge-hiatus
gouge<br tear out. In that fight, all the rules were forgotten; the adversaries bit, kicked, and tried to gouge each other's eyes out.	
gourmand<br epicure; person who takes excessive plea¬sure in food and drink. Gourmands lack self-restraint; if they enjoy a particular cuisine, they eat far too much of it.	
gourmet	N. connoisseur of food and drink. The gourmet stated that this was the best onion soup she had ever tasted.
graduated	ADJ. >Graduated graduation list
graft	N. piece of transplanted tissue; portion of plant inserted in another plant. After the fire, Greg required skin grafts to replace the badly damaged areas on his forearms. alsoV.
grandeur	N. impressiveness; stateliness; majesty. No mat¬ter how often he hiked through the mountains, David never failed to be struck by the grandeur of the Sierra Nevada range.
grandiloquent	ADJ. pompous; bombastic; using high¬sounding language. The politician could never speak sim¬ply; she was always grandiloquent.
grandiose	ADJ. pretentious; high-flown; ridiculously exag¬gerated; impressive. The aged matinee idol still had grandiose notions of his supposed importance in the the¬atrical world.
granulate	V. form into grains. Sugar that has been granu¬lated dissolves more readily than lump sugar. granule, N.
graphic	ADJ. pertaining to the art of delineating; vividly described. I was particularly impressed by the graphic pre¬sentation of the storm.
grapple	V. wrestle; come to grips with. He grappled with the burglar and overpowered him.
grate<br make a harsh noise; have an unpleasant effect; shred. The screams of the quarreling children grated on her nerves.	
gratify<br please. Lori's parents were gratified by her suc¬cessful performance on the SAT.	
gratis<br >Receive the service gratis	
gratuitous	ADJ. given freely; unwarranted; uncalled for. Quit making gratuitous comments about my driving; no one asked you for your opinion.
gravity	N. seriousness. We could tell we were in serious trouble from the gravity of the principal's expression. (sec¬ondary meaning) grave,ADJ.
gregarious<br sociable. Typically, partygoers are gregar¬ious; hermits are not.	
grievance<br cause of complaint. When her supervisor ignored her complaint, she took her grievance to the union.	
grill	V. question severely. In violation of the Miranda law, the police grilled the suspect for several hours before read¬ing him his rights. (secondary meaning)
grimace<br a facial distortion to show feeling such as pain, disgust, etc. Even though he remained silent, his grimace indicated his displeasure. alsoV.	
grisly	ADJ. ghastly. She shuddered at the grisly sight.
grouse<br complain; fuss. Students traditionally grouse about the abysmal quality of &quot;mystery meat&quot; and similar dormitory food.	
grotesque	ADJ. fantastic; comically hideous. On Halloween people enjoy wearing grotesque costumes.
grove	N. group of trees (smaller than a forest); orchard. To the child, the small grove of oaks was as vast as Sherwood Forest, in which he played that legendary hero, Robin Hood.
grovel<br crawl or creep on ground; remain prostrate. Even though we have been defeated, we do not have to grovel before our conquerors.	
grudging	ADJ. unwilling; reluctant; stingy. We received only grudging support from the mayor despite his earlier promises of aid.
gruel<br liquid food made by boiling oatmeal, etc., in milk or water. Our daily allotment of gruel made the meal not only monotonous but also unpalatable.	
grueling<br >Having gruel only for breakfast, the athletes grew grueling after such a cruel race	
gruesome	ADJ. grisly; horrible. His face was the stuff of nightmares: all the children in the audience screamed when Freddy Kruger's gruesome countenance was flashed on the screen.
gruff	ADJ. >Puff is gruff in appearance but kind in heart
guffaw<br >People guffaw while watching Garfield	
guile	N. deceit; duplicity; wiliness; cunning. lago uses considerable guile to trick Othello into believing that Desde¬mona has been unfaithful.
guileless	ADJ. without deceit. He is naive, simple, and guileless; he cannot be guilty of fraud.
guise	N. appearance; costume. In the guise of a plumber, the detective investigated the murder case.
gullible	"ADJ. easily deceived. Overly gullible people have only themselves to blame if they fall for con artists repeat¬edly. As the saying goes, ""Fool me once, shame on you. Fool me twice, shame on me."""
gustatory	ADJ. >Gustav the gourmand
gusto<br enjoyment; enthusiasm. He accepted the assign¬ment with such gusto that I feel he would have been satis¬fied with a smaller salary.	
gusty<br windy. The gusty weather made sailing precari¬ous.	
hackneyed	ADJ. commonplace; trite. When the reviewer criticized the movie for its hackneyed plot, we agreed; we had seen similar stories hundreds of times before.
haggard<br wasted away; gaunt. After his long illness, he was pale and haggard.	
haggle	V. argue about prices. I prefer to shop in a store that has a one-price policy because, whenever I haggle with a shopkeeper, I am never certain that I paid a fair price for the articles I purchased.
hallowed	ADJ. blessed; consecrated. Although the dead girl's parents had never been active churchgoers, they insisted that their daughter be buried in hallowed ground.
hallucination	N. delusion. I think you were frightened by a hallucination you created in your own mind.
halting	ADJ. hesitant; faltering. Novice extemporaneous speakers often talk in a halting fashion as they grope for the right words.
hamper	V. obstruct. The new mother didn't realize how much the effort of caring for an infant would hamper her ability to keep an immaculate house.
haphazard	ADJ. random; by chance. His haphazard read¬ing left him unacquainted with the authors of the books.
harangue	N. noisy speech. In her lengthy harangue, the principal berated the offenders. alsoV.
harass	V. to annoy by repeated attacks. When he could not pay his bills as quickly as he had promised, he was harassed by his creditors.
harbinger	N. forerunner. The crocus is an early harbinger of spring.
harbor	V. provide a refuge for; hide. The church harbored illegal aliens who were political refugees.
hardy	ADJ. sturdy; robust; able to stand inclement weather. We asked the gardening expert to recommend particularly hardy plants that could withstand our harsh New England winters.
harrowing<br agonizing; distressing; traumatic. At first the former prisoner did not wish to discuss his harrowing months of captivity as a political hostage.	
haughtiness	N. pride; arrogance. When she realized that Darcy believed himself too good to dance with his inferiors, Elizabeth took great offense at his haughtiness.
hazardous	ADJ. dangerous. Your occupation is too haz¬ardous for insurance companies to consider your application.
hazy	ADJ. slightly obscure. In hazy weather, you cannot see the top of this mountain.
headlong<br hasty; rash. The slave seized the unex¬pected chance to make a headlong dash across the border to freedom.	
headstrong	ADJ. stubborn; willful; unyielding. Because she refused to marry the man her parents had chosen for her, everyone scolded Minna and called her a foolish head¬strong girl.
heckler	N. person who harasses others. The heckler kept interrupting the speaker with rude remarks. heckle,V.
hedonist	N. one who believes that pleasure is the sole aim in life. A thoroughgoing hedonist, he considered only his own pleasure and ignored any claims others had on his money or time.
heed	V. pay attention to; consider. We hope you heed our advice and get a good night's sleep before the test. also N.
heedless (of)	ADJ. not noticing; disregarding. He drove on, heedless of the danger warnings placed at the side of the road.
heinous<br atrocious; hatefully bad. Hitler's heinous crimes will never be forgotten.	
herbivorous	ADJ. grain-eating. Some herbivorous animals have two stomachs for digesting their food.
heresy	N. opinion contrary to popular belief; opinion con¬trary to accepted religion. Galileo's assertion that the earth moved around the sun directly contradicted the religious teachings of his day; as a result, he was tried for heresy. heretic, N.
hermetic<br sealed by fusion so as to be airtight. After you sterilize the bandages, place them in a container and seal it with a hermetic seal to protect them from contamina¬tion by airborne bacteria.	
hermitage	N. home of a hermit. Even in his remote her¬mitage he could not escape completely from the world.
heterodox<br unorthodox; unconventional. To those who upheld the belief that the earth did not move, Galileo's the¬ory that the earth circled the sun was disturbingly heterodox.	
heterogeneous	ADJ. dissimilar; mixed. This year's entering class is a remarkably heterogeneous body: it includes stu¬dents from forty different states and twenty-six foreign countries, some the children of billionaires, others the off¬spring of welfare families. heterogenity, N.
heyday	N. time of greatest success; prime. In their hey¬day, the San Francisco Forty-Niners won the Super Bowl two years running.
hiatus<br >The lack of hygiene facilities led to the hiatus in public service	
Word List 23	hibernal-imbibe
hibernal	ADJ. wintry. Bears prepare for their long hibernal sleep by overeating.
hibernate	V. sleep throughout the winter. Bears are one of the many species of animals that hibernate. hibernation, N.
hierarchy	N. arrangement by rank or standing; authoritar¬ian body divided into ranks. To be low man on the totem pole is to have an inferior place in the hierarchy.
hilarity	N. boisterous mirth. This hilarity is improper on this solemn day of mourning.
hindrance	N. block; obstacle. Stalled cars along the high¬way are a hindrance to traffic that tow trucks should remove without delay. hinder,V.
histrionic	ADJ. theatrical. He was proud of his histrionic ability and wanted to play the role of Hamlet, histrionics, N.
hoard	V. stockpile; accumulate for future use. Whenever there are rumors of a food shortage, many people are tempted to hoard food. also N.
hoary	ADJ. white with age. The man was hoary and wrin¬kled when he was 70.
hoax	N. trick; practical joke. Embarrassed by the hoax, he reddened and left the room. alsoV.
hodgepodge	N. jumble; mixture of ill-suited elements. The reviewer roundly condemned the play as a hodgepodge of random and purposeless encounters carried out by a cast lacking any uniformity of accent or style.
holster	N. pistol case. Even when he was not in uniform, he carried a holster and pistol under his arm.
homage	N. honor; tribute. In her speech she tried to pay homage to a great man.
homogeneous	ADJ. of the same kind. Because the student body at Elite Prep was so homogeneous, Sara and James decided to send their daughter to a school that offered greater cultural diversity. homogenize,V.
hone	V. sharpen. To make shaving easier, he honed his razor with great care.
hoodwink	V. deceive; delude. Having been hoodwinked once by the fast-talking salesman, he was extremely cau¬tious when he went to purchase a used car.
horde<br >The horde hoarded honey in case theirs get eaten	
horticultural	ADJ. >Horticulture is not horrifying at all
host	N. great number; person entertaining guests; animal or plant from which a parasite gets its nourishment. You must attend to a host of details if you wish to succeed as host of a formal dinner party. Leeches are parasites that cling to their hosts and drink their hosts' blood.
hostility	N. unfriendliness; hatred. A child who has been the sole object of his parents' affection often feels hostility toward a new baby in the family, resenting the newcomer who has taken his place.
hovel<br shack; small, wretched house. He wondered how poor people could stand living in such a hovel.	
hover	V. hang about; wait nearby. The police helicopter hovered above the accident.
hue	N. color; aspect. The aviary contained birds of every possible hue.
hulking<br massive; bulky; great in size. Despite his hulking build, the heavyweight boxing champion was sur¬prisingly light on his feet. hulk, N.	
humane	ADJ. marked by kindness or consideration. It is ironic that the Humane Society sometimes must show its compassion toward mistreated animals by killing them to put them out of their misery.
humdrum	ADJ. dull; monotonous. After his years of adven¬ture, he could not settle down to a humdrum existence.
humid	ADJ. damp. She could not stand the humid climate and moved to a drier area.
humility	N. humbleness of spirit. He spoke with a humility and lack of pride that impressed his listeners.
hurtle<br crash; rush. The runaway train hurtled toward dis¬aster.	
husband	V. use sparingly; conserve; save. Marathon run¬ners must husband their energy so that they can keep going for the entire distance.
hybrid	N. mongrel; mixed breed. Mendel's formula explains the appearance of hybrids and pure species in breeding. alsoADJ.
hydrophobia	N. rabies; fear of water. A dog that bites a human being must be observed for symptoms of hydropho¬bia.
hyperbole<br exaggeration; overstatement. As far as I'm concerned, Apple's claims about the new computer are pure hyperbole: no machine is that good!	
hypercritical	ADJ. excessively exacting. You are hypercriti¬cal in your demands for perfection; we all make mistakes.
hypochondriac<br person unduly worried about his health; worrier without cause about illness. The doctor prescribed chocolate pills for his patient who was a hypochondriac.	
hypocritical<br pretending to be virtuous; deceiving. Believing Eddie to be interested only in his own advance¬ment, Greg resented his hypocritical posing as a friend. hypocrisy, N.	
hypothetical	ADJ. based on assumptions or hypotheses; supposed. Suppose you are accepted by Harvard, Stan¬ford, and Brown. Which one would you choose to attend? Remember, this is only a hypothetical situation. hypothe¬SiS, N.
ichthyology	N. study of fish. Jacques Cousteau's pro¬grams about sea life have advanced the cause of ichthyol¬ogy
icon	N. religious image; idol. The icons on the walls of the church were painted in the 13th century.
iconoclastic	ADJ. attacking cherished traditions. Deeply iconoclastic, Jean Genet deliberately set out to shock con¬ventional theatergoers with his radical plays.
ideology	N. system of ideas of a group. For people who had grown up believing in the communist ideology, it was hard to adjust to capitalism.
idiom	"N. expression whose meaning as a whole differs from the meanings of its individual words; distinctive style. The phrase ""to lose one's marbles"" is an idiom: if I say that Joe's lost his marbles, I'm not asking you to find some for him. I'm telling you idiomatically that he's crazy."
idiosyncrasy	N. individual trait, usually odd in nature; eccentricity. One of Richard Nixon's little idiosyncrasies was his liking for ketchup on cottage cheese. One of Hannibal Lecter's little idiosyncrasies was his liking for human flesh. idiosyncratic,ADJ.
idolatry<br worship of idols; excessive admiration. Such idolatry of singers of country music is typical of the exces¬sive enthusiasm of youth.	
ignite	"V. kindle; light. When Desi crooned, ""Baby, light my fire,"" literal-minded Lucy looked around for some paper to ignite."
ignoble	ADJ. of lowly origin; unworthy. This plan is inspired by ignoble motives and I must, therefore, oppose it.
ignominy<br deep disgrace; shame or dishonor. To lose the Ping-Pong match to a trained chimpanzee! How could Rollo stand the ignominy of his defeat? ignominious,ADJ.	
illicit	ADJ. illegal. The defense attorney maintained that his client had never performed any illicit action.
illimitable	ADJ. infinite. Man, having explored the far corners of the earth, is now reaching out into illimitable space.
illuminate	V. brighten; clear up or make understandable; enlighten. Just as a lamp can illuminate a dark room, a per¬ceptive comment can illuminate a knotty problem.
illusion	N. misleading vision. It is easy to create an optical illusion in which lines of equal length appear different.
illusory	ADJ. deceptive; not real. Unfortunately, the costs of running the lemonade stand were so high that Tom's profits proved illusory.
imbalance	N. lack of balance or symmetry; disproportion. To correct racial imbalance in the schools, school boards have bussed black children into white neighborhoods and white children into black ones.
imbibe	V. drink in. The dry soil imbibed the rain quickly.
Word List 24	immaculate-incessant
immaculate	ADJ. spotless; flawless; absolutely clean. Ken and Jessica were wonderful tenants and left the apartment in immaculate condition when they moved out.
imminent<br >Pending	
immobility	N. state of being immovable. Modern armies cannot afford the luxury of immobility, as they are vulnera¬ble to attack while standing still.
immune	ADJ. resistant to; free or exempt from. Fortunately, Florence had contracted chicken pox as a child and was immune to it when her baby broke out in spots.
immutable<br unchangeable. All things change over time; nothing is immutable.	
impair	V. injure; hurt. Drinking alcohol can impair your abil¬ity to drive safely; if you're going to drink, don't drive.
impale	V. Pierce. He was impaled by the spear hurled by his adversary.
impalpable	ADJ. imperceptible; intangible. The ash is so fine that it is impalpable to the touch but it can be seen as a fine layer covering the window ledge.
impart	V. reveal or tell; grant. Polly begged Grandma to impart her recipe for rugeleh, but her grandmother wouldn't say a word.
impartial	ADJ. not biased; fair. Knowing she could not be impartial about her own child, Jo refused to judge any match in which Billy was competing.
impassable	ADJ. not able to be traveled or crossed. A giant redwood had fallen across the highway, blocking all four lanes: the road was impassable.
impasse	N. predicament from which there is no escape; deadlock. In this impasse, all turned to prayer as their last hope.
impassive<br without feeling; imperturbable; stoical. Refusing to let the enemy see how deeply shaken he was by his capture, the prisoner kept his face impassive.	
impeach	V. charge with crime in office; indict. The angry congressman wanted to impeach the president for his mis¬deeds.
impeccable	ADJ. faultless. The uncrowned queen of the fashion industry, Diana was acclaimed for her impeccable taste.
impecunious<br without money. Though Scrooge claimed he was too impecunious to give alms, he easily could have afforded to be charitable.	
impede	V. hinder; block; delay. A series of accidents impeded the launching of the space shuttle.
impediment	N. hindrance; stumbling-block. She had a speech impediment that prevented her speaking clearly.
impel	V. drive or force onward. A strong feeling of urgency impelled her; if she failed to finish the project right then, she knew that she would never get it done.
impenetrable	ADJ. not able to be pierced or entered; beyond understanding. How could the murderer have got¬ten into the locked room? To Watson, the mystery, like the room, was impenetrable.
impending	ADJ. nearing; approaching. The entire country was saddened by the news of his impending death.
impenitent<br >Repentant	
imperative	ADJ. >Imperial issues are of imperative importance
imperceptible	ADJ. unnoticeable; undetectable. Fortu¬nately, the stain on the blouse was imperceptible after the blouse had gone through the wash.
imperial	ADJ. like an emperor; related to an empire. When hotel owner Leona Helmsley appeared in ads as Queen Leona standing guard over the Palace Hotel, her critics mocked her imperial fancies.
imperious<br domineering; haughty. Jane rather liked a man to be masterful, but Mr. Rochester seemed so bent on getting his own way that he was actually imperious!	
impermeable	ADJ. impervious; not permitting passage through its substance. This new material is impermeable to liquids.
impertinent<br insolent; rude. His neighbors' impertinent curiosity about his lack of dates angered Ted. It was down¬right rude of them to ask him such personal questions.	
imperturbable<br calm; placid; composed. In the midst of the battle, the Duke of Wellington remained imper¬turbable and in full command of the situation despite the hysteria and panic all around him. imperturbability, N.	
Impervious	ADJ. impenetrable; incapable of being dam¬aged or distressed. The carpet salesman told Simone that his most expensive brand of floor covering was warranted to be impervious to ordinary wear and tear. Having read so many negative reviews of his acting, the movie star had learned to ignore them, and was now impervious to criticism.
impetuous	"ADJ. violent; hasty; rash. ""Leap before you look"" was the motto suggested by one particularly impetuous young man."
impetus	N. incentive; stimulus; moving force. A new fed¬eral highway program would create jobs and give added impetus to our economic recovery.
impiety	N. irreverence; lack of respect for God. When members of the youth group draped the church in toilet paper one Halloween, the minister reprimanded them for their impiety.
impinge on	V. infringe; touch;. collide with. How could they be married without impinging on one another's freedom?
impious	ADJ. irreverent. The congregation was offended by her impious remarks.
implacable	ADJ. incapable of being pacified. Madame Defarge was the implacable enemy of the Evremonde family.
implausible	ADJ. unlikely; unbelievable. Though her alibi seemed implausible, it in fact turned out to be true.
implement	V. put into effect; supply with tools. The mayor was unwilling to implement the plan until she was sure it had the governor's backing. also N.
implicate<br incriminate; show to be involved. Here's the deal: if you agree to take the witness stand and implicate your partners in crime, the prosecution will recommend that the judge go easy in sentencing you.	
implication	N. something hinted at or suggested. When Miss Watson said she hadn't seen her purse since the last time Jim was in the house, the implication was that she sus¬pected Jim had taken it. imply,V.
implicit	ADJ. understood but not stated. Jack never told Jill he adored her; he believed his love was implicit in his actions.
implore	V. beg. He implored her to give him a second chance.
imply	"V. suggest a meaning not expressed; signify. When Aunt Millie said, ""My! That's a big piece of pie, young man!"" was she implying that Bobby was being a glutton in helping himself to such a huge piece?"
importunate<br >It's just inopportune to be so importunate	
importune	V. beg persistently. Democratic and Republi¬can phone solicitors importuned her for contributions so fre¬quently that she decided to give nothing to either party.
impostor<br someone who assumes a false identity. Holmes exposed the doctor as an impostor.	
impotent	ADJ. weak; ineffective. Although he wished to break the nicotine habit, he found himself impotent in resist¬ing the craving for a cigarette.
impoverished	ADJ. poor. The loss of their farm left the fam¬ily impoverished and without hope.
impregnable	ADJ. invulnerable. Until the development of the airplane as a military weapon, the fort was considered impregnable.
impromptu	ADJ. without previous preparation; off the cuff; on the spur of the moment. The judges were amazed that she could make such a thorough, well-supported presenta¬tion in an impromptu speech.
impropriety	N. improperness; unsuitableness. Because of the impropriety of the punk rocker's slashed T-shirt and jeans, the management refused to admit him to the hotel's very formal dining room.
improvident	"ADJ. thriftless. He was constantly being warned to mend his improvident ways and begin to ""save for a rainy day."" improvidence, N."
improvise	V. compose on the spur of the moment. She would sit at the piano and improvise for hours on themes from Bach and Handel.
imprudent	ADJ. lacking caution; injudicious. It is imprudent to exercise vigorously and become overheated when you are unwell.
impudence	"N. impertinence; insolence. Kissed on the cheek by a perfect stranger, Lady Catherine exclaimed, ""Of all the nerve! Young man, I should have you horse-whipped for your impudence."""
impugn<br >Feigned affections are to be impugned	
With impunity	N. freedom from punishment or harm. A 98¬pound weakling can't attack a beachfront bully with impunity. the poor, puny guy is sure to get mashed.
inadvertently	ADV. unintentionally; by oversight; care¬lessly. Judy's great fear was that she might inadvertently omit a question on the exam and mismark her whole answer sheet.
inalienable	ADJ. not to be taken away; nontransferable. The Declaration of Independence mentions the inalienable rights that all of us possess.
inane	ADJ. silly; senseless. There's no point to what you're saying. Why are you bothering to make such inane remarks?
inanimate	ADJ. lifeless. She was asked to identify the still and inanimate body.
inarticulate	ADJ. speechless; producing indistinct speech. He became inarticulate with rage and uttered sounds with¬out meaning.
inaugurate	V. start; initiate; install in office. The airline decided to inaugurate its new route to the Far East with a special reduced fare offer. inaugural,ADJ.
incandescent	ADJ. strikingly bright; shining with intense heat. If you leave on an incandescent light bulb, it quickly grows too hot to touch.
incantation<br singing or chanting of magic spells; magical formula. Uttering incantations to make the brew more potent, the witch doctor stirred the liquid in the caldron.	
incapacitate	V. disable. During the winter, many people were incapacitated by respiratory ailments.
incarcerate	V. imprison. The civil rights workers were will¬ing to be arrested and even incarcerated if by their impris¬onment they could serve the cause.
incarnation	N. act of assuming a human body and human nature. The incarnation of Jesus Christ is a basic tenet of Christian theology.
incendiary	N. arsonist. The fire spread in such an unusual manner that the fire department chiefs were certain that it had been set by an incendiary. alsoADJ.
incense	V. enrage; infuriate. Cruelty to defenseless ani¬mals incensed Kit: the very idea brought tears of anger to her eyes.
incentive	N. spur; motive. Mike's strong desire to outshine his big sister was all the incentive he needed to do well in school.
inception	N. start; beginning. She was involved with the project from its inception.
incessant	"ADJ. uninterrupted; unceasing. In a famous TV commercial, the frogs' incessant croaking goes on and on until eventually it turns into a single word: ""Bud-weis-er."""
Word List 25	inchoate-ingenious
inchoate<br recently begun; rudimentary; elementary. Before the Creation, the world was an inchoate mass.	
incidence<br rate of occurrence; particular occurrence. Health professionals expressed great concern over the high incidence of infant mortality in major urban areas.	
incidental	ADJ. not essential; minor. The scholarship cov¬ered his major expenses at college and some of his inci¬dental expenses as well.
incipient	ADJ. beginning; in an early stage. I will go to sleep early for I want to break an incipient cold.
incisive	ADJ. cutting; sharp. His incisive remarks made us see the fallacy in our plans.
incite	V. arouse to action; goad; motivate; induce to exist. In a fiery speech, Mario incited his fellow students to go out on strike to protest the university's anti-affirmative action stand.
inclement	ADJ. stormy; unkind. In inclement weather, I like to curl up on the sofa with a good book and listen to the storm blowing outside.
incline	N. slope; slant. The architect recommended that the nursing home's ramp be rebuilt because its incline was too steep for wheelchairs.
inclined	ADJ. tending or leaning toward; bent. Though I am inclined to be skeptical, the witness's manner inclines me to believe his story. alsoV.
inclusive	ADJ. tending to include all. The comedian turned down the invitation to join the Players' Club, saying any club that would let him in was too inclusive for him.
incoherent	ADJ. unintelligible; muddled; illogical. The excited fan blushed and stammered, her words becoming almost incoherent in the thrill of meeting her favorite rock star face to face. incoherence, N.
incompatible	ADJ. inharmonious. The married couple argued incessantly and finally decided to separate because they were incompatible. incompatibility, N.
incongruous	ADJ. not fitting; absurd. Dave saw nothing incongruous about wearing sneakers with his tuxedo; he couldn't understand why his date took one look at him and started to laugh. incongruity, N.
inconsequential	"ADJ. insignificant; unimportant. Brushing off Ali's apologies for having broken the wineglass, Tamara said, ""Don't worry about it; it's inconsequential."""
inconsistency	N. state of being self-contradictory; lack of uniformity or steadiness. How are lawyers different from agricultural inspectors? While lawyers check inconsisten¬cies in witnesses' statements, agricultural inspectors check inconsistencies in Grade A eggs. inconsistent,ADJ.
incontinent<br lacking self-restraint; licentious. His incon¬tinent behavior off stage so shocked many people that they refused to attend the plays and movies in which he appeared.	
incontrovertible	ADJ. indisputable; not open to question. Unless you find the evidence against my client absolutely incontrovertible, you must declare her not guilty of this charge.
incorporate	V. introduce something into a larger whole; combine; unite. Breaking with precedent, President Truman ordered the military to incorporate blacks into every branch of the armed services. alsoADJ.
incorporeal	ADJ. lacking a material body; insubstantial. While Casper the friendly ghost is an incorporeal being, nevertheless he and his fellow ghosts make quite an impact on the physical world.
incorrigible	ADJ. not correctable. Though Widow Douglass hoped to reform Huck, Miss Watson called him incorrigible and said he would come to no good end.
